i,j,x,y,terrain_z,chainage_m,distance_to_robust_low_track_m,robust_floor_z,height_above_robust_floor_m,erodible
118,114,339470.000000,3134780.000000,3533.20142,10550.000000,1708.011159,2157.175000,1376.026420,0
119,114,339534.000000,3134780.000000,3586.80078,10550.000000,1760.539893,2157.175000,1429.625780,0
120,114,339598.000000,3134780.000000,3660.04321,10550.000000,1813.805752,2157.175000,1502.868210,0
121,114,339662.000000,3134780.000000,3741.60498,10550.000000,1867.745673,2157.175000,1584.429980,0
122,114,339726.000000,3134780.000000,3785.98047,10550.000000,1922.302914,2157.175000,1628.805470,0
123,114,339790.000000,3134780.000000,3838.18506,10550.000000,1977.426379,2157.175000,1681.010060,0
124,114,339854.000000,3134780.000000,3890.39038,10550.000000,2033.070013,2157.175000,1733.215380,0
125,114,339918.000000,3134780.000000,3929.62085,10550.000000,2089.192253,2157.175000,1772.445850,0
126,114,339982.000000,3134780.000000,3963.13721,10550.000000,2145.755546,2157.175000,1805.962210,0
127,114,340046.000000,3134780.000000,4015.92041,10550.000000,2202.725915,2157.175000,1858.745410,0
128,114,340110.000000,3134780.000000,4070.80078,10550.000000,2260.072576,2157.175000,1913.625780,0
129,114,340174.000000,3134780.000000,4116.94092,10550.000000,2317.767599,2157.175000,1959.765920,0
130,114,340238.000000,3134780.000000,4155.5957,10550.000000,2375.785604,2157.175000,1998.420700,0
131,114,340302.000000,3134780.000000,4206.04688,10550.000000,2434.103495,2157.175000,2048.871880,0
132,114,340366.000000,3134780.000000,4275.68701,10550.000000,2492.700227,2157.175000,2118.512010,0
133,114,340430.000000,3134780.000000,4329.42969,10550.000000,2551.556586,2157.175000,2172.254690,0
134,114,340494.000000,3134780.000000,4360.91846,10550.000000,2610.655015,2157.175000,2203.743460,0
135,114,340558.000000,3134780.000000,4377.10645,10550.000000,2669.979438,2157.175000,2219.931450,0
136,114,340622.000000,3134780.000000,4359.29346,9300.000000,2727.591285,2143.854000,2215.439460,0
137,114,340686.000000,3134780.000000,4319.67725,9300.000000,2772.065613,2143.854000,2175.823250,0
138,114,340750.000000,3134780.000000,4278.95996,9300.000000,2817.291839,2143.854000,2135.105960,0
139,114,340814.000000,3134780.000000,4242.06494,9300.000000,2863.234334,2143.854000,2098.210940,0
140,114,340878.000000,3134780.000000,4206.78857,9300.000000,2909.859171,2143.854000,2062.934570,0
141,114,340942.000000,3134780.000000,4171.31104,9300.000000,2957.134075,2143.854000,2027.457040,0
142,114,341006.000000,3134780.000000,4137.6543,9300.000000,3005.028367,2143.854000,1993.800300,0
143,114,341070.000000,3134780.000000,4102.87012,9300.000000,3053.512900,2143.854000,1959.016120,0
144,114,341134.000000,3134780.000000,4068.79785,9300.000000,3102.560003,2143.854000,1924.943850,0
145,114,341198.000000,3134780.000000,4036.69629,9300.000000,3152.143417,2143.854000,1892.842290,0
146,114,341262.000000,3134780.000000,4008.78955,9300.000000,3202.238227,2143.854000,1864.935550,0
147,114,341326.000000,3134780.000000,3982.29517,9300.000000,3252.820808,2143.854000,1838.441170,0
148,114,341390.000000,3134780.000000,3949.13501,9300.000000,3303.868755,2143.854000,1805.281010,0
149,114,341454.000000,3134780.000000,3900.4668,9300.000000,3355.360830,2143.854000,1756.612800,0
150,114,341518.000000,3134780.000000,3860.26758,9300.000000,3407.276895,2143.854000,1716.413580,0
151,114,341582.000000,3134780.000000,3806.23877,9100.000000,3459.500529,2163.078000,1643.160770,0
152,114,341646.000000,3134780.000000,3761.11426,9100.000000,3510.146186,2163.078000,1598.036260,0
153,114,341710.000000,3134780.000000,3718.01685,9100.000000,3561.221782,2163.078000,1554.938850,0
154,114,341774.000000,3134780.000000,3681.29199,9100.000000,3612.709083,2163.078000,1518.213990,0
155,114,341838.000000,3134780.000000,3646.27832,9100.000000,3664.590734,2163.078000,1483.200320,0
156,114,341902.000000,3134780.000000,3614.60791,9100.000000,3716.850223,2163.078000,1451.529910,0
157,114,341966.000000,3134780.000000,3569.2168,9100.000000,3769.471835,2163.078000,1406.138800,0
158,114,342030.000000,3134780.000000,3530.86206,9100.000000,3822.440614,2163.078000,1367.784060,0
159,114,342094.000000,3134780.000000,3496.97461,9100.000000,3875.742327,2163.078000,1333.896610,0
160,114,342158.000000,3134780.000000,3466.34082,9100.000000,3929.363424,2163.078000,1303.262820,0
161,114,342222.000000,3134780.000000,3438.51465,9100.000000,3983.291008,2163.078000,1275.436650,0
162,114,342286.000000,3134780.000000,3414.97778,9100.000000,4037.512797,2163.078000,1251.899780,0
163,114,342350.000000,3134780.000000,3385.86719,9100.000000,4092.017097,2163.078000,1222.789190,0
164,114,342414.000000,3134780.000000,3350.83496,9100.000000,4146.792767,2163.078000,1187.756960,0
165,114,342478.000000,3134780.000000,3313.09741,9100.000000,4201.829196,2163.078000,1150.019410,0
166,114,342542.000000,3134780.000000,3272.70044,9100.000000,4257.116268,2163.078000,1109.622440,0
167,114,342606.000000,3134780.000000,3237.05566,9100.000000,4312.644346,2163.078000,1073.977660,0
168,114,342670.000000,3134780.000000,3201.36963,9100.000000,4368.404238,2163.078000,1038.291630,0
1,115,331982.000000,3134844.000000,4052.54712,12500.000000,5254.051530,2028.707000,2023.840120,0
2,115,332046.000000,3134844.000000,4092.4978,12500.000000,5190.550723,2028.707000,2063.790800,0
3,115,332110.000000,3134844.000000,4129.99756,12500.000000,5127.062329,2028.707000,2101.290560,0
4,115,332174.000000,3134844.000000,4157.38477,12500.000000,5063.586817,2028.707000,2128.677770,0
5,115,332238.000000,3134844.000000,4145.51855,12500.000000,5000.124676,2028.707000,2116.811550,0
6,115,332302.000000,3134844.000000,4119.84814,12500.000000,4936.676422,2028.707000,2091.141140,0
7,115,332366.000000,3134844.000000,4132.8667,12500.000000,4873.242598,2028.707000,2104.159700,0
8,115,332430.000000,3134844.000000,4121.31348,12500.000000,4809.823774,2028.707000,2092.606480,0
9,115,332494.000000,3134844.000000,4088.15967,12500.000000,4746.420552,2028.707000,2059.452670,0
10,115,332558.000000,3134844.000000,4082.68457,12500.000000,4683.033566,2028.707000,2053.977570,0
11,115,332622.000000,3134844.000000,4071.99243,12500.000000,4619.663484,2028.707000,2043.285430,0
12,115,332686.000000,3134844.000000,4029.24316,12500.000000,4556.311011,2028.707000,2000.536160,0
13,115,332750.000000,3134844.000000,3978.67651,12500.000000,4492.976892,2028.707000,1949.969510,0
14,115,332814.000000,3134844.000000,3933.88843,12500.000000,4429.661914,2028.707000,1905.181430,0
15,115,332878.000000,3134844.000000,3900.73315,12500.000000,4366.366910,2028.707000,1872.026150,0
16,115,332942.000000,3134844.000000,3874.60718,12500.000000,4303.092762,2028.707000,1845.900180,0
17,115,333006.000000,3134844.000000,3853.34033,12500.000000,4239.840402,2028.707000,1824.633330,0
18,115,333070.000000,3134844.000000,3826.74194,12500.000000,4176.610822,2028.707000,1798.034940,0
19,115,333134.000000,3134844.000000,3792.24219,12500.000000,4113.405071,2028.707000,1763.535190,0
20,115,333198.000000,3134844.000000,3745.09009,12500.000000,4050.224266,2028.707000,1716.383090,0
21,115,333262.000000,3134844.000000,3709.68213,12500.000000,3987.069591,2028.707000,1680.975130,0
22,115,333326.000000,3134844.000000,3675.17041,12500.000000,3923.942309,2028.707000,1646.463410,0
23,115,333390.000000,3134844.000000,3621.25146,12500.000000,3860.843764,2028.707000,1592.544460,0
24,115,333454.000000,3134844.000000,3556.07202,12500.000000,3797.775387,2028.707000,1527.365020,0
25,115,333518.000000,3134844.000000,3508.69971,12500.000000,3734.738708,2028.707000,1479.992710,0
26,115,333582.000000,3134844.000000,3495.38916,12500.000000,3671.735358,2028.707000,1466.682160,0
27,115,333646.000000,3134844.000000,3457.89648,12500.000000,3608.767083,2028.707000,1429.189480,0
28,115,333710.000000,3134844.000000,3435.46899,12500.000000,3545.835752,2028.707000,1406.761990,0
29,115,333774.000000,3134844.000000,3453.12793,12500.000000,3482.943368,2028.707000,1424.420930,0
30,115,333838.000000,3134844.000000,3461.90698,12500.000000,3420.092078,2028.707000,1433.199980,0
31,115,333902.000000,3134844.000000,3439.80566,12500.000000,3357.284192,2028.707000,1411.098660,0
32,115,333966.000000,3134844.000000,3400.11597,12500.000000,3294.522191,2028.707000,1371.408970,0
33,115,334030.000000,3134844.000000,3365.12549,12500.000000,3231.808749,2028.707000,1336.418490,0
34,115,334094.000000,3134844.000000,3386.89502,12500.000000,3169.146749,2028.707000,1358.188020,0
35,115,334158.000000,3134844.000000,3457.71729,12500.000000,3106.539302,2028.707000,1429.010290,0
36,115,334222.000000,3134844.000000,3522.51636,12500.000000,3043.989776,2028.707000,1493.809360,0
37,115,334286.000000,3134844.000000,3555.15723,12500.000000,2981.501816,2028.707000,1526.450230,0
38,115,334350.000000,3134844.000000,3584.45459,12500.000000,2919.079376,2028.707000,1555.747590,0
39,115,334414.000000,3134844.000000,3612.21582,12500.000000,2856.726750,2028.707000,1583.508820,0
40,115,334478.000000,3134844.000000,3600.47998,12500.000000,2794.448612,2028.707000,1571.772980,0
41,115,334542.000000,3134844.000000,3564.83887,12500.000000,2732.250056,2028.707000,1536.131870,0
42,115,334606.000000,3134844.000000,3508.39697,12300.000000,2669.856868,2076.894000,1431.502970,0
43,115,334670.000000,3134844.000000,3443.94946,12300.000000,2606.982839,2076.894000,1367.055460,0
44,115,334734.000000,3134844.000000,3412.26807,12300.000000,2544.164962,2076.894000,1335.374070,0
45,115,334798.000000,3134844.000000,3402.7666,12300.000000,2481.407500,2076.894000,1325.872600,0
46,115,334862.000000,3134844.000000,3374.13232,12300.000000,2418.715157,2076.894000,1297.238320,0
47,115,334926.000000,3134844.000000,3354.28247,12300.000000,2356.093131,2076.894000,1277.388470,0
48,115,334990.000000,3134844.000000,3328.62891,12300.000000,2293.547181,2076.894000,1251.734910,0
49,115,335054.000000,3134844.000000,3287.5647,12300.000000,2231.083705,2076.894000,1210.670700,0
50,115,335118.000000,3134844.000000,3245.2019,12300.000000,2168.709831,2076.894000,1168.307900,0
51,115,335182.000000,3134844.000000,3212.44702,12300.000000,2106.433517,2076.894000,1135.553020,0
52,115,335246.000000,3134844.000000,3173.1438,12300.000000,2044.263679,2076.894000,1096.249800,0
53,115,335310.000000,3134844.000000,3094.32471,12300.000000,1982.210337,2076.894000,1017.430710,0
54,115,335374.000000,3134844.000000,3023.79517,12300.000000,1920.284783,2076.894000,946.901170,0
55,115,335438.000000,3134844.000000,2990.63354,12300.000000,1858.499793,2076.894000,913.739540,0
56,115,335502.000000,3134844.000000,3010.74048,12300.000000,1796.869864,2076.894000,933.846480,0
57,115,335566.000000,3134844.000000,3032.24854,12300.000000,1735.411518,2076.894000,955.354540,0
58,115,335630.000000,3134844.000000,3025.7915,12300.000000,1674.143652,2076.894000,948.897500,0
59,115,335694.000000,3134844.000000,2990.63306,12300.000000,1613.087970,2076.894000,913.739060,0
60,115,335758.000000,3134844.000000,2935.57104,12300.000000,1552.269509,2076.894000,858.677040,0
61,115,335822.000000,3134844.000000,2894.09692,12300.000000,1491.717285,2076.894000,817.202920,0
62,115,335886.000000,3134844.000000,2888.51611,12300.000000,1431.465084,2076.894000,811.622110,0
63,115,335950.000000,3134844.000000,2873.56689,12300.000000,1371.552448,2076.894000,796.672890,0
64,115,336014.000000,3134844.000000,2851.78345,12300.000000,1312.025894,2076.894000,774.889450,0
65,115,336078.000000,3134844.000000,2818.69189,12300.000000,1252.940452,2076.894000,741.797890,0
66,115,336142.000000,3134844.000000,2791.0625,12300.000000,1194.361589,2076.894000,714.168500,0
67,115,336206.000000,3134844.000000,2715.68604,12300.000000,1136.367650,2076.894000,638.792040,0
68,115,336270.000000,3134844.000000,2591.03223,12300.000000,1079.052948,2076.894000,514.138230,0
69,115,336334.000000,3134844.000000,2547.00488,12300.000000,1022.531708,2076.894000,470.110880,0
70,115,336398.000000,3134844.000000,2556.29004,12300.000000,966.943082,2076.894000,479.396040,0
71,115,336462.000000,3134844.000000,2556.78955,12300.000000,912.457536,2076.894000,479.895550,0
72,115,336526.000000,3134844.000000,2528.44897,11950.000000,853.679000,2073.376000,455.072970,0
73,115,336590.000000,3134844.000000,2499.89893,11950.000000,791.264679,2073.376000,426.522930,0
74,115,336654.000000,3134844.000000,2461.88574,11950.000000,729.125331,2073.376000,388.509740,0
75,115,336718.000000,3134844.000000,2417.93213,11950.000000,667.337774,2073.376000,344.556130,0
76,115,336782.000000,3134844.000000,2380.86011,11950.000000,606.009621,2073.376000,307.484110,0
77,115,336846.000000,3134844.000000,2342.69824,11950.000000,545.295898,2073.376000,269.322240,0
78,115,336910.000000,3134844.000000,2304.72217,11950.000000,485.427207,2073.376000,231.346170,0
79,115,336974.000000,3134844.000000,2273.75122,11950.000000,426.759334,2073.376000,200.375220,0
80,115,337038.000000,3134844.000000,2251.42578,11950.000000,369.864145,2073.376000,178.049780,0
81,115,337102.000000,3134844.000000,2228.65161,11950.000000,315.701508,2073.376000,155.275610,0
82,115,337166.000000,3134844.000000,2210.67773,11929.059380,264.682489,2073.585825,137.091905,0
83,115,337230.000000,3134844.000000,2181.56348,11900.000000,213.957326,2073.877000,107.686480,0
84,115,337294.000000,3134844.000000,2137.90479,11800.000000,157.392382,2077.675000,60.229790,0
85,115,337358.000000,3134844.000000,2109.88916,11800.000000,97.288688,2077.675000,32.214160,0
86,115,337422.000000,3134844.000000,2097.7063,11760.130554,41.992373,2083.926529,13.779771,1
87,115,337486.000000,3134844.000000,2082.104,11729.190766,0.591832,2086.659508,-4.555508,1
88,115,337550.000000,3134844.000000,2097.14771,11700.000000,38.435618,2088.265000,8.882710,1
89,115,337614.000000,3134844.000000,2147.67334,11700.000000,97.022146,2088.265000,59.408340,0
90,115,337678.000000,3134844.000000,2198.35303,11700.000000,159.816447,2088.265000,110.088030,0
91,115,337742.000000,3134844.000000,2234.24243,11700.000000,223.296432,2088.265000,145.977430,0
92,115,337806.000000,3134844.000000,2289.44556,11700.000000,287.007485,2088.265000,201.180560,0
93,115,337870.000000,3134844.000000,2349.87085,11700.000000,350.823740,2088.265000,261.605850,0
94,115,337934.000000,3134844.000000,2433.22534,11700.000000,414.696632,2088.265000,344.960340,0
95,115,337998.000000,3134844.000000,2499.73047,11350.000000,475.272960,2115.223000,384.507470,0
96,115,338062.000000,3134844.000000,2554.7002,11350.000000,524.074016,2115.223000,439.477200,0
97,115,338126.000000,3134844.000000,2621.14429,11350.000000,575.860020,2115.223000,505.921290,0
98,115,338190.000000,3134844.000000,2674.48804,11350.000000,629.895190,2115.223000,559.265040,0
99,115,338254.000000,3134844.000000,2705.52271,11350.000000,685.647970,2115.223000,590.299710,0
100,115,338318.000000,3134844.000000,2728.00806,11350.000000,742.731665,2115.223000,612.785060,0
101,115,338382.000000,3134844.000000,2760.76855,11350.000000,800.861732,2115.223000,645.545550,0
102,115,338446.000000,3134844.000000,2794.34717,11350.000000,859.825972,2115.223000,679.124170,0
103,115,338510.000000,3134844.000000,2821.18286,10950.000000,905.323657,2122.031000,699.151860,0
104,115,338574.000000,3134844.000000,2849.53442,10950.000000,952.368427,2122.031000,727.503420,0
105,115,338638.000000,3134844.000000,2877.71045,10950.000000,1001.295320,2122.031000,755.679450,0
106,115,338702.000000,3134844.000000,2897.97021,10950.000000,1051.841725,2122.031000,775.939210,0
107,115,338766.000000,3134844.000000,2916.78271,10950.000000,1103.785174,2122.031000,794.751710,0
108,115,338830.000000,3134844.000000,2954.55713,10950.000000,1156.937512,2122.031000,832.526130,0
109,115,338894.000000,3134844.000000,2996.10327,10950.000000,1211.139589,2122.031000,874.072270,0
110,115,338958.000000,3134844.000000,3061.27808,10950.000000,1266.256609,2122.031000,939.247080,0
111,115,339022.000000,3134844.000000,3169.70044,10950.000000,1322.174155,2122.031000,1047.669440,0
112,115,339086.000000,3134844.000000,3237.70142,10550.000000,1368.738562,2157.175000,1080.526420,0
113,115,339150.000000,3134844.000000,3279.83545,10550.000000,1416.506916,2157.175000,1122.660450,0
114,115,339214.000000,3134844.000000,3324.427,10550.000000,1465.513711,2157.175000,1167.252000,0
115,115,339278.000000,3134844.000000,3372.37207,10550.000000,1515.638819,2157.175000,1215.197070,0
116,115,339342.000000,3134844.000000,3420.47925,10550.000000,1566.774911,2157.175000,1263.304250,0
117,115,339406.000000,3134844.000000,3470.56641,10550.000000,1618.826184,2157.175000,1313.391410,0
118,115,339470.000000,3134844.000000,3522.44043,10550.000000,1671.707154,2157.175000,1365.265430,0
119,115,339534.000000,3134844.000000,3579.50244,10550.000000,1725.341531,2157.175000,1422.327440,0
